FID_;ID;LAT;LON;New_Greenl;Old_Greenl;Foreign_na;Official_n;Alternativ;RGI_ID;GLIMS_ID;RGI_LON;RGI_LAT;Type
;GGN0359;71.933700000000002;-24.065300000000001; ; ;Sirius Gletsjer;Sirius Gletsjer; ;RGI40-05.17163;G335939E71927N;-24.061299999999999;71.927400000000006;LGIC
;GGN0360;71.941599999999994;-23.782599999999999; ; ;Cirkusgletsjer;Cirkusgletsjer; ;RGI40-05.17062;G336219E71937N;-23.781099999999999;71.936700000000002;LGIC
;GGN0361;71.944999999999993;-25.843800000000002; ; ;Prinsessegletsjer;Prinsessegletsjer; ;RGI40-05.17084;G334134E71899N;-25.866399999999999;71.898700000000005;LGIC
;GGN0362;71.946600000000004;-25.436599999999999; ; ;Parker Piece;Parker Piece; ;RGI40-05.17192;G334487E71915N;-25.513400000000001;71.914500000000004;LGIC
;GGN0363;71.950000000000003;-24.300000000000001; ; ;Schuchert Gletsjer;Schuchert Gletsjer; ;RGI40-05.17199;G335513E72006N;-24.487200000000001;72.006299999999996;LGIC
;GGN0364;71.951200000000000;-26.647300000000001; ; ;Toscano Gletsjer;Toscano Gletsjer; ;RGI40-05.17126;G333324E71890N;-26.676100000000002;71.889600000000002;LGIC
;GGN0365;71.963499999999996;-24.234400000000001; ; ;Arcturus Gletsjer;Arcturus Gletsjer; ;RGI40-05.17199;G335513E72006N;-24.487200000000001;72.006299999999996;LGIC
;GGN0366;71.964299999999994;-23.755800000000001; ; ;Termier Gletsjer;Termier Gletsjer; ;RGI40-05.17782;G336238E71962N;-23.762100000000000;71.962299999999999;LGIC
;GGN0367;71.965100000000007;-24.182300000000001; ; ;Bredefirn;Bredefirn; ;RGI40-05.17199;G335513E72006N;-24.487200000000001;72.006299999999996;LGIC
;GGN0368;71.966700000000003;-51.166699999999999;Kangerlussuup Sermersua;Kangerdlugssûp Sermerssua; ;Kangerlussuup Sermersua; ; ; ;0.000000000000000;0.000000000000000;GrIS
;GGN0369;71.976500000000001;-25.146200000000000; ; ;Canta Bræ;Canta Bræ; ;RGI40-05.17118;G334533E72097N;-25.466636999999999;72.096648999999999;LGIC
;GGN0370;71.980699999999999;-24.157299999999999; ; ;Langefirn;Langefirn; ;RGI40-05.17199;G335513E72006N;-24.487200000000001;72.006299999999996;LGIC
;GGN0371;71.984700000000004;-23.778600000000001; ; ;Nedre Antarctic Gletsjer;Nedre Antarctic Gletsjer; ;RGI40-05.17175;G336173E71978N;-23.826899999999998;71.977699999999999;LGIC
;GGN0372;71.984899999999996;-23.851600000000001; ; ;Nedre Studer Gletsjer;Nedre Studer Gletsjer; ;RGI40-05.17175;G336173E71978N;-23.826899999999998;71.977699999999999;LGIC
;GGN0373;71.985699999999994;-24.122499999999999; ; ;Mellemgletsjer;Mellemgletsjer; ;RGI40-05.17165;G335855E71993N;-24.144900000000000;71.993300000000005;LGIC
;GGN0374;71.990600000000001;-24.038900000000002; ; ;Kargletsjer;Kargletsjer; ;RGI40-05.17049;G336036E71975N;-23.964400000000001;71.975300000000004;LGIC
;GGN0375;71.992000000000004;-24.818100000000001; ; ;Storgletsjer;Storgletsjer; ;RGI40-05.17160;G335162E71964N;-24.838400000000000;71.963999999999999;LGIC
;GGN0376;71.992199999999997;-23.922599999999999; ; ;Trestrømmen;Trestrømmen; ;RGI40-05.17049;G336036E71975N;-23.964400000000001;71.975300000000004;LGIC
;GGN0377;72.003399999999999;-55.324199999999998;Sermersuaq;Sermerssuaq; ;Sermersuaq; ;RGI40-05.03148;G304671E72005N;-55.328600000000002;72.004599999999996;LGIC
;GGN0378;72.006600000000006;-23.828399999999998; ; ;Nedre Studer Gletsjer;Nedre Studer Gletsjer; ;RGI40-05.17056;G336149E72004N;-23.850800000000000;72.003699999999995;LGIC
;GGN0379;72.011499999999998;-25.621500000000001; ; ;Spærregletsjer;Spærregletsjer; ;RGI40-05.17192;G334487E71915N;-25.513400000000001;71.914500000000004;LGIC
;GGN0380;72.016700000000000;-27.966699999999999; ; ;Universitetets Gletsjer;Universitetets Gletsjer; ;RGI40-05.16816;G331883E72130N;-28.117300000000000;72.129499999999993;LGIC
;GGN0381;72.016700000000000;-25.433299999999999; ; ;Krabbegletsjer;Krabbegletsjer; ;RGI40-05.17070;G334634E71988N;-25.366099999999999;71.987499999999997;LGIC
;GGN0382;72.016700000000000;-24.133299999999998; ; ;Vestre Gletsjer;Vestre Gletsjer; ;RGI40-05.17168;G335805E72027N;-24.194800000000001;72.026899999999998;LGIC
;GGN0383;72.017499999999998;-24.080900000000000; ; ;Mellemgletsjer;Mellemgletsjer; ;RGI40-05.17165;G335855E71993N;-24.144900000000000;71.993300000000005;LGIC
;GGN0384;72.019400000000005;-23.835899999999999; ; ;Øvre Studer Gletsjer;Øvre Studer Gletsjer; ;RGI40-05.17794;G336153E72017N;-23.846900000000002;72.017300000000006;LGIC
;GGN0385;72.026600000000002;-23.936000000000000; ; ;Sukces Gletsjer;Sukces Gletsjer; ;RGI40-05.17796;G336084E72025N;-23.916499999999999;72.025400000000005;LGIC
;GGN0386;72.029300000000006;-24.003799999999998; ; ;Østre Gletsjer;Østre Gletsjer; ;RGI40-05.17049;G336036E71975N;-23.964400000000001;71.975300000000004;LGIC
;GGN0387;72.033299999999997;-25.283300000000001; ; ;Tioram Gletsjer;Tioram Gletsjer; ;RGI40-05.17118;G334533E72097N;-25.466636999999999;72.096648999999999;LGIC
;GGN0388;72.034499999999994;-23.912400000000002; ; ;Retrætegletsjer;Retrætegletsjer; ;RGI40-05.17808;G336131E72040N;-23.869499999999999;72.039699999999996;LGIC
;GGN0389;72.036000000000001;-54.876600000000003;Qatsinneq;Qatsingneq; ;Qatsinneq; ;RGI40-05.03185;G305094E72041N;-54.906300000000002;72.040700000000001;LGIC
;GGN0390;72.037300000000002;-52.605400000000003;Salliarutsip Sermia;Sagdliarutsip Sermia;Inngia Isbræ;Salliarutsip Sermia; ; ; ;0.000000000000000;0.000000000000000;GrIS
;GGN0391;72.049999999999997;-25.766700000000000; ; ;Smallegletsjer;Smallegletsjer; ;RGI40-05.17019;G334126E72089N;-25.873600000000000;72.089399999999998;LGIC
;GGN0392;72.052999999999997;-25.231900000000000; ; ;Sefström Gletsjer;Sefström Gletsjer; ;RGI40-05.17118;G334533E72097N;-25.466636999999999;72.096648999999999;LGIC
;GGN0393;72.066900000000004;-26.004799999999999; ; ;Scioragletsjer;Scioragletsjer; ;RGI40-05.17035;G334006E72088N;-25.993900000000000;72.087500000000006;LGIC
;GGN0394;72.083299999999994;-28.233300000000000; ; ;F. Graae Gletsjer;F. Graae Gletsjer; ;RGI40-05.16814;G331780E72051N;-28.220400000000001;72.050500000000000;LGIC
;GGN0395;72.083299999999994;-24.716699999999999; ; ;Glamis Gletsjer;Glamis Gletsjer; ;RGI40-05.17171;G335293E72137N;-24.706900000000001;72.136899999999997;LGIC
;GGN0396;72.083299999999994;-24.500000000000000; ; ;Kismul Gletsjer;Kismul Gletsjer; ;RGI40-05.17057;G335563E72066N;-24.436900000000001;72.065899999999999;LGIC
;GGN0397;72.083299999999994;-24.383299999999998; ; ;Skelbræ;Skelbræ; ;RGI40-05.17057;G335563E72066N;-24.436900000000001;72.065899999999999;LGIC
;GGN0398;72.095200000000006;-25.242599999999999; ; ;Gullygletsjer;Gullygletsjer; ;RGI40-05.17118;G334533E72097N;-25.466636999999999;72.096648999999999;LGIC
;GGN0399;72.096199999999996;-25.172699999999999; ; ;Cavendish Gletsjer;Cavendish Gletsjer; ;RGI40-05.17118;G334533E72097N;-25.466636999999999;72.096648999999999;LGIC
;GGN0400;72.107399999999998;-26.199300000000001; ; ;Langkløftgletsjer;Langkløftgletsjer; ;RGI40-05.17036;G333890E72125N;-26.109999999999999;72.124700000000004;LGIC
;GGN0401;72.116699999999994;-24.583300000000001; ; ;Beaumaris Gletsjer;Beaumaris Gletsjer; ;RGI40-05.17171;G335293E72137N;-24.706900000000001;72.136899999999997;LGIC
;GGN0402;72.133300000000006;-25.649999999999999; ; ;Trekantgletsjer;Trekantgletsjer; ;RGI40-05.17284;G334342E72139N;-25.658300000000001;72.139399999999995;LGIC
;GGN0403;72.133300000000006;-24.583300000000001; ; ;Bersærkerbræ;Bersærkerbræ; ;RGI40-05.17171;G335293E72137N;-24.706900000000001;72.136899999999997;LGIC
;GGN0404;72.134299999999996;-27.615800000000000; ; ;Jomfru Gletsjer;Jomfru Gletsjer; ;RGI40-05.16807;G332216E72175N;-27.784500000000001;72.174700000000001;LGIC
;GGN0405;72.136399999999995;-53.837200000000003;Sermikassak;Sermikavsak; ;Sermikassak; ;RGI40-05.03166;G306140E72118N;-53.860500000000002;72.118300000000005;LGIC
;GGN0406;72.166700000000006;-25.766700000000000; ; ;Sydvestgletsjer;Sydvestgletsjer; ;RGI40-05.17047;G334184E72124N;-25.816500000000001;72.123599999999996;LGIC
;GGN0407;72.166700000000006;-22.566700000000001; ; ;Tårngletsjer;Tårngletsjer; ;RGI40-05.18669;G337470E72164N;-22.530300000000000;72.164000000000001;LGIC
;GGN0408;72.166700000000006;-22.350000000000001; ; ;Årringgletsjer;Årringgletsjer; ;RGI40-05.18674;G337664E72169N;-22.336500000000001;72.168800000000005;LGIC
;GGN0409;72.183300000000003;-24.666699999999999; ; ;Harlech Gletsjer;Harlech Gletsjer; ;RGI40-05.17171;G335293E72137N;-24.706900000000001;72.136899999999997;LGIC
;GGN0410;72.185000000000002;-25.298400000000001; ; ;Vikingebræ;Vikingebræ; ;RGI40-05.17117;G334930E72170N;-25.069800000000001;72.169600000000003;LGIC
;GGN0411;72.192200000000000;-22.437400000000000; ; ;Rundgletsjer;Rundgletsjer; ;RGI40-05.18677;G337565E72191N;-22.434799999999999;72.191199999999995;LGIC
;GGN0412;72.192899999999995;-25.922799999999999; ; ;Sandgletsjer;Sandgletsjer; ;RGI40-05.17042;G334024E72192N;-25.976400000000002;72.191999999999993;LGIC
;GGN0413;72.200000000000003;-25.066700000000001; ; ;Frihedsgletsjer;Frihedsgletsjer; ;RGI40-05.17117;G334930E72170N;-25.069800000000001;72.169600000000003;LGIC
;GGN0414;72.200000000000003;-24.566700000000001; ; ;Tårnfjeld Gletsjer;Tårnfjeld Gletsjer; ;RGI40-05.17170;G335397E72218N;-24.602699999999999;72.218299999999999;LGIC
;GGN0415;72.250000000000000;-25.250000000000000; ; ;Fangsthyttegletsjer;Fangsthyttegletsjer; ;RGI40-05.17344;G334791E72234N;-25.208600000000001;72.233599999999996;LGIC
;GGN0416;72.257199999999997;-24.491099999999999; ; ;Flødegletsjer;Flødegletsjer; ;RGI40-05.17174;G335436E72251N;-24.563900000000000;72.251099999999994;LGIC
;GGN0417;72.257599999999996;-22.680399999999999; ; ;Sjapgletsjer;Sjapgletsjer; ;RGI40-05.18682;G337333E72263N;-22.666599999999999;72.263300000000001;LGIC
;GGN0418;72.270600000000002;-22.634200000000000; ; ;Bamsegletsjer;Bamsegletsjer; ;RGI40-05.18682;G337333E72263N;-22.666599999999999;72.263300000000001;LGIC
;GGN0419;72.272199999999998;-22.510100000000001; ; ;Buegletsjer;Buegletsjer; ;RGI40-05.18689;G337493E72270N;-22.506799999999998;72.270099999999999;LGIC
;GGN0420;72.283299999999997;-24.583300000000001; ; ;Pianofirn;Pianofirn; ;RGI40-05.17116;G335410E72273N;-24.590199999999999;72.272999999999996;LGIC
;GGN0421;72.283299999999997;-24.716699999999999; ; ;Skjoldungebræ;Skjoldungebræ; ;RGI40-05.17053;G335329E72221N;-24.670800000000000;72.220600000000005;LGIC
;GGN0422;72.283299999999997;-22.800000000000001; ; ;Forkgletsjer;Forkgletsjer; ;RGI40-05.18729;G337266E72308N;-22.734200000000001;72.308199999999999;LGIC
;GGN0423;72.283400000000000;-26.756300000000000; ; ;Violingletsjer;Violingletsjer; ; ; ;0.000000000000000;0.000000000000000;GrIS
;GGN0424;72.299000000000007;-26.306200000000000; ; ;Kæmpegletsjer;Kæmpegletsjer; ;RGI40-05.17052;G333735E72257N;-26.265100000000000;72.256900000000002;LGIC
;GGN0425;72.299999999999997;-25.133299999999998; ; ;Sedgwick Gletsjer;Sedgwick Gletsjer; ;RGI40-05.17055;G334902E72279N;-25.098400000000002;72.278599999999997;LGIC
;GGN0426;72.299999999999997;-22.899999999999999; ; ;Banangletsjer;Banangletsjer; ;RGI40-05.17918;G337093E72295N;-22.906600000000001;72.294899999999998;LGIC
;GGN0427;72.304900000000004;-22.508800000000001; ; ;Gaffelgletsjer;Gaffelgletsjer; ;RGI40-05.18737;G337442E72291N;-22.557900000000000;72.290800000000004;LGIC
;GGN0428;72.306899999999999;-26.184300000000000; ; ;Snedrivegletsjer;Snedrivegletsjer; ;RGI40-05.17052;G333735E72257N;-26.265100000000000;72.256900000000002;LGIC
;GGN0429;72.316100000000006;-22.572500000000002; ; ;Brumse Gletsjer;Brumse Gletsjer; ;RGI40-05.18733;G337398E72309N;-22.602499999999999;72.309399999999997;LGIC
;GGN0430;72.316699999999997;-24.466699999999999; ; ;Krypt Gletsjer;Krypt Gletsjer; ;RGI40-05.17877;G335526E72314N;-24.473700000000001;72.314300000000003;LGIC
;GGN0431;72.316699999999997;-22.766700000000000; ; ;Barrikadegletsjer;Barrikadegletsjer; ;RGI40-05.18729;G337266E72308N;-22.734200000000001;72.308199999999999;LGIC
;GGN0432;72.317599999999999;-24.939499999999999; ; ;Linne' Gletsjer;Linne' Gletsjer; ;RGI40-05.17198;G335076E72236N;-24.924099999999999;72.235799999999998;LGIC
;GGN0433;72.333299999999994;-24.566700000000001; ; ;Sorteelv Gletsjer;Sorteelv Gletsjer; ;RGI40-05.17116;G335410E72273N;-24.590199999999999;72.272999999999996;LGIC
;GGN0434;72.333900000000000;-22.618600000000001; ; ;Langgletsjer;Langgletsjer; ;RGI40-05.17947;G337377E72333N;-22.622699999999998;72.333399999999997;LGIC
;GGN0435;72.335499999999996;-22.713500000000000; ; ;Bredgletsjer;Bredgletsjer; ;RGI40-05.18729;G337266E72308N;-22.734200000000001;72.308199999999999;LGIC
;GGN0436;72.450000000000003;-22.100000000000001; ; ;Haregletsjer;Haregletsjer; ;RGI40-05.18074;G337944E72442N;-22.056400000000000;72.441999999999993;LGIC
;GGN0437;72.452900000000000;-22.068899999999999; ; ;Ødegletsjer;Ødegletsjer; ;RGI40-05.18074;G337944E72442N;-22.056400000000000;72.441999999999993;LGIC
;GGN0438;72.466700000000003;-22.149999999999999; ; ;Månegletsjer;Månegletsjer; ;RGI40-05.18079;G337863E72462N;-22.137100000000000;72.462299999999999;LGIC
;GGN0439;72.481499999999997;-22.165199999999999; ; ;Polypen Gletsjer;Polypen Gletsjer; ;RGI40-05.18077;G337815E72469N;-22.185099999999998;72.469399999999993;LGIC
;GGN0440;72.483900000000006;-22.065999999999999; ; ;Fladegletsjer;Fladegletsjer; ;RGI40-05.18094;G337950E72482N;-22.050500000000000;72.482299999999995;LGIC
;GGN0441;72.508799999999994;-27.054400000000001; ; ;Wahlenberg Gletsjer;Wahlenberg Gletsjer; ; ; ;0.000000000000000;0.000000000000000;GrIS
;GGN0442;72.531000000000006;-26.486699999999999; ; ;Vestre Tvillinggletsjer;Vestre Tvillinggletsjer; ;RGI40-05.18778;G333561E72500N;-26.439299999999999;72.499499999999998;LGIC
;GGN0443;72.546000000000006;-26.411500000000000; ; ;Østre Tvillinggletsjer;Østre Tvillinggletsjer; ;RGI40-05.18774;G333737E72517N;-26.262599999999999;72.516900000000007;LGIC
;GGN0444;72.549700000000001;-22.477699999999999; ; ;Skjoldgletsjer;Skjoldgletsjer; ;RGI40-05.18116;G337504E72558N;-22.496200000000002;72.557900000000004;LGIC
;GGN0445;72.638999999999996;-27.895800000000001; ; ;Concordia Plads;Concordia Plads; ; ; ;0.000000000000000;0.000000000000000;GrIS
;GGN0446;72.700000000000003;-25.933299999999999; ; ;Argand Gletsjer;Argand Gletsjer; ;RGI40-05.18821;G334024E72591N;-25.976099999999999;72.590500000000006;LGIC
;GGN0447;72.763999999999996;-28.600800000000000; ; ;Verenagletsjer;Verenagletsjer; ; ; ;0.000000000000000;0.000000000000000;GrIS
;GGN0448;72.766700000000000;-25.300000000000001; ; ;Narhvalgletsjer;Narhvalgletsjer; ;RGI40-05.18033;G334688E72737N;-25.311800000000002;72.737200000000001;LGIC
;GGN0449;72.766800000000003;-27.384300000000000; ; ;Langenthaler Gletsjer;Langenthaler Gletsjer; ;RGI40-05.17999;G332603E72742N;-27.397300000000001;72.742199999999997;LGIC
;GGN0450;72.775999999999996;-27.723099999999999; ; ;Hisinger Gletsjer;Hisinger Gletsjer; ; ; ;0.000000000000000;0.000000000000000;GrIS
;GGN0451;72.816699999999997;-28.383299999999998; ; ;Passagegletsjer;Passagegletsjer; ;RGI40-05.18967;G331606E72823N;-28.394400000000001;72.823400000000007;LGIC
;GGN0452;72.840900000000005;-54.283700000000003;Sermeq;Sermeq;Upernavik Isstrøm;Sermeq; ; ; ;0.000000000000000;0.000000000000000;GrIS
;GGN0453;72.906599999999997;-26.964500000000001; ; ;Fulach Gletsjer;Fulach Gletsjer; ;RGI40-05.19162;G332905E72930N;-27.094700000000000;72.929900000000004;LGIC
;GGN0454;72.910700000000006;-26.126799999999999; ; ;Østre Spærregletsjer;Østre Spærregletsjer; ;RGI40-05.18917;G333869E72887N;-26.131399999999999;72.887299999999996;LGIC
;GGN0455;72.918199999999999;-26.270099999999999; ; ;Vestre Spærregletsjer;Vestre Spærregletsjer; ;RGI40-05.18903;G333661E72888N;-26.338600000000000;72.887600000000006;LGIC
;GGN0456;72.967399999999998;-27.970600000000001; ; ;Charpentier Gletsjer;Charpentier Gletsjer; ;RGI40-05.18950;G331989E72965N;-28.010700000000000;72.965400000000002;LGIC
;GGN0457;73.000000000000000;-28.166699999999999; ; ;Nedre Rypegletsjer;Nedre Rypegletsjer; ; ; ;0.000000000000000;0.000000000000000;GrIS
;GGN0458;73.016700000000000;-28.166699999999999; ; ;Rypegletsjer;Rypegletsjer; ; ; ;0.000000000000000;0.000000000000000;GrIS
;GGN0459;73.016700000000000;-28.033300000000001; ; ;Øvre Rypegletsjer;Øvre Rypegletsjer; ; ; ;0.000000000000000;0.000000000000000;GrIS
;GGN0460;73.033299999999997;-27.916699999999999; ; ;Mercanton Gletsjer;Mercanton Gletsjer; ;RGI40-05.18977;G332133E73047N;-27.867300000000000;73.046899999999994;LGIC
;GGN0461;73.046099999999996;-54.875599999999999;Akullikassaap Sermia; ; ;Akullikassaap Sermia; ; ; ;0.000000000000000;0.000000000000000;GrIS
;GGN0462;73.049999999999997;-28.350000000000001; ; ;Disa Gletsjer;Disa Gletsjer; ; ; ;0.000000000000000;0.000000000000000;GrIS
;GGN0463;73.066699999999997;-27.600000000000001; ; ;Riddergletsjer;Riddergletsjer; ;RGI40-05.18939;G332353E73059N;-27.646699999999999;73.059200000000004;LGIC
;GGN0464;73.075900000000004;-26.680399999999999; ; ;Borggletsjer;Borggletsjer; ;RGI40-05.19134;G333282E73036N;-26.718499999999999;73.035600000000002;LGIC
;GGN0465;73.077299999999994;-26.776199999999999; ; ;Stejlegletsjer;Stejlegletsjer; ;RGI40-05.19141;G333185E73051N;-26.815500000000000;73.051299999999998;LGIC
;GGN0466;73.085899999999995;-26.583600000000001; ; ;Ispassagen;Ispassagen; ;RGI40-05.19143;G333446E73048N;-26.553799999999999;73.048199999999994;LGIC
;GGN0467;73.116699999999994;-26.083300000000001; ; ;Sonklargletsjer;Sonklargletsjer; ;RGI40-05.19132;G333831E73107N;-26.169200000000000;73.107200000000006;LGIC
;GGN0468;73.130899999999997;-26.461400000000001; ; ;Payer Gletsjer;Payer Gletsjer; ;RGI40-05.19105;G333615E73092N;-26.384799999999998;73.092200000000005;LGIC
;GGN0469;73.133300000000006;-28.233300000000000; ; ;Nathorst Gletsjer;Nathorst Gletsjer; ;RGI40-05.18871;G331568E73118N;-28.431699999999999;73.117500000000007;LGIC
;GGN0470;73.133300000000006;-27.883299999999998; ; ;Nordenskiöld Gletsjer;Nordenskiöld Gletsjer; ; ; ;0.000000000000000;0.000000000000000;GrIS
;GGN0471;73.166700000000006;-28.333300000000001; ; ;Gregory Gletsjer;Gregory Gletsjer; ;RGI40-05.20117;G331649E73194N;-28.351199999999999;73.193600000000004;LGIC
;GGN0472;73.166700000000006;-28.449999999999999; ; ;Spaltegletsjer;Spaltegletsjer; ;RGI40-05.18871;G331568E73118N;-28.431699999999999;73.117500000000007;LGIC
;GGN0473;73.166700000000006;-26.416699999999999; ; ;Kehlhofer Gletsjer;Kehlhofer Gletsjer; ;RGI40-05.19180;G333658E73148N;-26.342300000000002;73.147900000000007;LGIC
;GGN0474;73.166700000000006;-55.049999999999997;Alanngorsuup Sermia;Alángorssûp Sermia; ;Alanngorsuup Sermia; ; ; ;0.000000000000000;0.000000000000000;GrIS
;GGN0475;73.183300000000003;-27.833300000000001; ; ;Portgletsjer;Portgletsjer; ;RGI40-05.19017;G332108E73178N;-27.891600000000000;73.178399999999996;LGIC
;GGN0476;73.201400000000007;-28.014099999999999; ; ;Lavinegletsjer;Lavinegletsjer; ;RGI40-05.19003;G331986E73195N;-28.014299999999999;73.195200000000000;LGIC
;GGN0477;73.207099999999997;-28.062799999999999; ; ;Stenløsgletsjer;Stenløsgletsjer; ;RGI40-05.19000;G331942E73192N;-28.058000000000000;73.192400000000006;LGIC
;GGN0478;73.230400000000003;-27.723600000000001; ; ;Lystergletsjer;Lystergletsjer; ;RGI40-05.19251;G332276E73272N;-27.723800000000001;73.271600000000007;LGIC
;GGN0479;73.250000000000000;-28.833300000000001; ; ;Victor Madsen Gletsjer;Victor Madsen Gletsjer; ; ; ;0.000000000000000;0.000000000000000;GrIS
;GGN0480;73.250000000000000;-28.016700000000000; ; ;Lejrgletsjer;Lejrgletsjer; ;RGI40-05.19253;G332000E73248N;-27.999700000000001;73.248099999999994;LGIC
;GGN0481;73.250000000000000;-55.083300000000001;Naajarsuit Sermiat; ; ;Naajarsuit Sermiat;Nunatakassaap Sermia; ; ;0.000000000000000;0.000000000000000;GrIS
;GGN0482;73.349999999999994;-26.166699999999999; ; ;Gauli Gletsjer;Gauli Gletsjer; ;RGI40-05.19489;G333810E73373N;-26.189699999999998;73.373400000000004;LGIC
;GGN0483;73.416700000000006;-25.916699999999999; ; ;Luciagletsjer;Luciagletsjer; ;RGI40-05.19473;G333903E73407N;-26.097300000000001;73.407300000000006;LGIC
;GGN0484;73.433300000000003;-27.866700000000002; ; ;Jættegletsjer;Jættegletsjer; ; ; ;0.000000000000000;0.000000000000000;GrIS
;GGN0485;73.466700000000003;-25.750000000000000; ; ;Blåbærgletsjer;Blåbærgletsjer; ;RGI40-05.19451;G334100E73475N;-25.899899999999999;73.474800000000002;LGIC
;GGN0486;73.478399999999993;-55.303500000000000;Kakiffaat Sermiat;Kakivfait Sermiat; ;Kakiffaat Sermiat; ; ; ;0.000000000000000;0.000000000000000;GrIS
;GGN0487;73.535899999999998;-27.398700000000002; ; ;Louise Gletsjer;Louise Gletsjer; ;RGI40-05.19083;G332484E73565N;-27.515999999999998;73.564800000000005;LGIC
;GGN0488;73.549999999999997;-29.000000000000000; ; ;Hamberg Gletsjer;Hamberg Gletsjer; ; ; ;0.000000000000000;0.000000000000000;GrIS
;GGN0489;73.566699999999997;-55.216700000000003; ; ;Giesecke Bræer;Giesecke Bræer; ; ; ;0.000000000000000;0.000000000000000;GrIS
;GGN0490;73.593199999999996;-55.530600000000000;Qeqertarsuup Sermia;Qeqertarssûp Sermia; ;Qeqertarsuup Sermia; ; ; ;0.000000000000000;0.000000000000000;GrIS
;GGN0491;73.617900000000006;-25.884899999999998; ; ;Fangergletsjer;Fangergletsjer; ;RGI40-05.19632;G334011E73670N;-25.989000000000001;73.670299999999997;LGIC
;GGN0492;73.666700000000006;-29.250000000000000; ; ;Ever Gletsjer;Ever Gletsjer; ; ; ;0.000000000000000;0.000000000000000;GrIS
;GGN0493;73.671599999999998;-25.325700000000001; ; ;Spaltegletsjer;Spaltegletsjer; ;RGI40-05.19554;G334479E73647N;-25.520700000000001;73.646600000000007;LGIC
;GGN0494;73.683300000000003;-27.633299999999998; ; ;Gerard de Geer Gletsjer;Gerard de Geer Gletsjer; ; ; ;0.000000000000000;0.000000000000000;GrIS
;GGN0495;73.703699999999998;-25.395800000000001; ; ;Endeløs;Endeløs; ;RGI40-05.19556;G334259E73703N;-25.741199999999999;73.702699999999993;LGIC
;GGN0496;73.783299999999997;-26.216699999999999; ; ;Knibtangen;Knibtangen; ;RGI40-05.19552;G333812E73731N;-26.187600000000000;73.730699999999999;LGIC
;GGN0497;73.783299999999997;-25.966699999999999; ; ;Forhindringsgletsjer;Forhindringsgletsjer; ;RGI40-05.19647;G333995E73766N;-26.005299999999998;73.766000000000005;LGIC
;GGN0498;73.831699999999998;-55.582500000000003;Sermeq Kujalleq; ; ;Sermeq Kujalleq; ; ; ;0.000000000000000;0.000000000000000;GrIS
;GGN0499;73.856800000000007;-25.671299999999999; ; ;Dukkegletsjer;Dukkegletsjer; ;RGI40-05.19700;G334202E73856N;-25.797899999999998;73.856399999999994;LGIC
;GGN0500;73.900000000000006;-55.549999999999997; ; ;Ussing Bræer;Ussing Bræer; ; ; ;0.000000000000000;0.000000000000000;GrIS
;GGN0501;73.911299999999997;-25.030600000000000; ; ;Søgletscher;Søgletscher; ;RGI40-05.19781;G335048E73943N;-24.952100000000002;73.943399999999997;LGIC
;GGN0502;73.916700000000006;-24.416699999999999; ; ;Waltershausen Gletsjer;Waltershausen Gletsjer; ; ; ;0.000000000000000;0.000000000000000;GrIS
;GGN0503;73.941000000000003;-55.767899999999997;Sermeq Avanarleq; ; ;Sermeq Avanarleq; ; ; ;0.000000000000000;0.000000000000000;GrIS
;GGN0504;73.950000000000003;-25.933299999999999; ; ;Nunatakgletsjer;Nunatakgletsjer; ; ; ;0.000000000000000;0.000000000000000;GrIS
;GGN0505;73.983300000000000;-28.649999999999999; ; ;Skråbræ;Skråbræ; ; ; ;0.000000000000000;0.000000000000000;GrIS
;GGN0506;73.983300000000000;-28.016700000000000; ; ;Hindringsgletsjer;Hindringsgletsjer; ; ; ;0.000000000000000;0.000000000000000;GrIS
;GGN0507;73.986099999999993;-22.629200000000001; ; ;Fellenberg Gletsjer;Fellenberg Gletsjer; ;RGI40-05.19877;G337447E74002N;-22.553000000000001;74.001900000000006;LGIC
;GGN0508;74.033299999999997;-26.750000000000000; ; ;Adolf Hoel Gletsjer;Adolf Hoel Gletsjer; ; ; ;0.000000000000000;0.000000000000000;GrIS
;GGN0509;74.033299999999997;-22.416699999999999; ; ;A. Schmidt Gletsjer;A. Schmidt Gletsjer; ;RGI40-05.19869;G337558E74027N;-22.442100000000000;74.027100000000004;LGIC
;GGN0510;74.037599999999998;-22.697199999999999; ; ;Rungstedgletsjer;Rungstedgletsjer; ;RGI40-05.19877;G337447E74002N;-22.553000000000001;74.001900000000006;LGIC
;GGN0511;74.042500000000004;-22.548800000000000; ; ;Haussmann Gletsjer;Haussmann Gletsjer; ;RGI40-05.19866;G337404E74038N;-22.595800000000001;74.038399999999996;LGIC
;GGN0512;74.049199999999999;-22.487300000000001; ; ;Nippoldt Gletsjer;Nippoldt Gletsjer; ;RGI40-05.19875;G337497E74033N;-22.503299999999999;74.032499999999999;LGIC
;GGN0513;74.066699999999997;-25.633299999999998; ; ;Dødehundebræ;Dødehundebræ; ; ; ;0.000000000000000;0.000000000000000;GrIS
;GGN0514;74.116699999999994;-27.000000000000000; ; ;Eyvind Fjeld Gletsjer;Eyvind Fjeld Gletsjer; ; ; ;0.000000000000000;0.000000000000000;GrIS
